t,x,y,vx,vy,kinetic_energy
94.9605151977,1.0452337811,0.4972865177,0.0023587199,-0.0019956096,0.0000047730
94.9688688870,1.0452531319,0.4972697295,0.0022741317,-0.0020237764,0.0000046337
94.9773052585,1.0452719561,0.4972525359,0.0021884452,-0.0020523016,0.0000045006
94.9857898485,1.0452901577,0.4972350009,0.0021020191,-0.0020810657,0.0000043747
94.9943138529,1.0453077044,0.4972171385,0.0020149541,-0.0021100351,0.0000042561
95.0028951447,1.0453246184,0.4971989063,0.0019270791,-0.0021392669,0.0000041450
95.0115190459,1.0453408558,0.4971803306,0.0018385565,-0.0021687069,0.0000040418
95.0202002238,1.0453564291,0.4971613748,0.0017492483,-0.0021984012,0.0000039464
95.0289378615,1.0453713201,0.4971420352,0.0016591759,-0.0022283425,0.0000038592
95.0377331183,1.0453855136,0.4971223036,0.0015683411,-0.0022585304,0.0000037803
95.0465811754,1.0453989855,0.4971021855,0.0014768081,-0.0022889435,0.0000037101
95.0554770836,1.0454117132,0.4970816871,0.0013846439,-0.0023195596,0.0000036488
95.0644323559,1.0454236972,0.4970607767,0.0012917452,-0.0023504130,0.0000035965
95.0734297354,1.0454348992,0.4970394896,0.0011983081,-0.0023814388,0.0000035536
95.0824736838,1.0454453117,0.4970178109,0.0011043043,-0.0024126463,0.0000035202
95.0915466934,1.0454549030,0.4969957788,0.0010099343,-0.0024439691,0.0000034965
95.1006428949,1.0454636590,0.4969734051,0.0009152787,-0.0024753806,0.0000034826
95.1097699384,1.0454715793,0.4969506684,0.0008202776,-0.0025069009,0.0000034787
95.1189075395,1.0454786401,0.4969276172,0.0007251623,-0.0025384532,0.0000034848
95.1280526256,1.0454848366,0.4969042584,0.0006299852,-0.0025700206,0.0000035009
95.1371941135,1.0454901608,0.4968806205,0.0005348821,-0.0026015580,0.0000035271
95.1463184839,1.0454946084,0.4968567394,0.0004400138,-0.0026330124,0.0000035632
95.1554271179,1.0454981853,0.4968326133,0.0003453857,-0.0026643822,0.0000036091
95.1645144639,1.0455008954,0.4968082591,0.0002510751,-0.0026956422,0.0000036648
95.1735447297,1.0455027399,0.4967837766,0.0001574718,-0.0027266632,0.0000037297
95.1825525387,1.0455037384,0.4967590762,0.0000642345,-0.0027575587,0.0000038041
95.1915102562,1.0455038990,0.4967342373,-0.0000283332,-0.0027882284,0.0000038875
95.2004256583,1.0455032364,0.4967092433,-0.0001202956,-0.0028186938,0.0000039798
95.2092789098,1.0455017678,0.4966841550,-0.0002114330,-0.0028488824,0.0000040804
95.2180802784,1.0454995089,0.4966589491,-0.0003018371,-0.0028788249,0.0000041894
95.2268074161,1.0454964843,0.4966336959,-0.0003912654,-0.0029084411,0.0000043061
95.2354927130,1.0454927004,0.4966083076,-0.0004800377,-0.0029378373,0.0000044307
95.2441404156,1.0454881679,0.4965827758,-0.0005681843,-0.0029670236,0.0000045630
95.2527140318,1.0454829227,0.4965572139,-0.0006553222,-0.0029958737,0.0000047024
95.2612408987,1.0454769663,0.4965315465,-0.0007417195,-0.0030244763,0.0000048488
95.2697305129,1.0454703053,0.4965057493,-0.0008274616,-0.0030528600,0.0000050023
95.2781616883,1.0454629708,0.4964798916,-0.0009123248,-0.0030809510,0.0000051623
95.2865293909,1.0454549854,0.4964539948,-0.0009962510,-0.0031087302,0.0000053284
95.2948736018,1.0454463244,0.4964279397,-0.0010796325,-0.0031363277,0.0000055011
95.3031651958,1.0454370301,0.4964018212,-0.0011621694,-0.0031636444,0.0000056796
95.3114168570,1.0454271025,0.4963756041,-0.0012439807,-0.0031907199,0.0000058641
95.3196100853,1.0454165787,0.4963493521,-0.0013248769,-0.0032174917,0.0000060538
95.3277842298,1.0454054203,0.4963229430,-0.0014052393,-0.0032440860,0.0000062494
95.3359062969,1.0453936837,0.4962964874,-0.0014847368,-0.0032703936,0.0000064500
95.3439891431,1.0453813643,0.4962699480,-0.0015634901,-0.0032964544,0.0000066556
95.3520380126,1.0453684656,0.4962433112,-0.0016415448,-0.0033222838,0.0000068661
95.3600556354,1.0453549939,0.4962165716,-0.0017189213,-0.0033478887,0.0000070815
95.3680448822,1.0453409543,0.4961897230,-0.0017956418,-0.0033732764,0.0000073017
95.3760024039,1.0453263627,0.4961627799,-0.0018716687,-0.0033984349,0.0000075263
95.3839323214,1.0453112214,0.4961357316,-0.0019470366,-0.0034233755,0.0000077552
95.3918367405,1.0452955356,0.4961085740,-0.0020217605,-0.0034481034,0.0000079885
95.3997142084,1.0452793173,0.4960813151,-0.0020958220,-0.0034726128,0.0000082258
95.4075902595,1.0452625202,0.4960538686,-0.0021694549,-0.0034969810,0.0000084677
95.4154262153,1.0452452348,0.4960263718,-0.0022422930,-0.0035210870,0.0000087130
95.4232326041,1.0452274488,0.4959987916,-0.0023144320,-0.0035449625,0.0000089617
95.4310158151,1.0452091565,0.4959711082,-0.0023859277,-0.0035686263,0.0000092139
95.4387977143,1.0451903127,0.4959432459,-0.0024569758,-0.0035921431,0.0000094701
95.4465679864,1.0451709472,0.4959152432,-0.0025274763,-0.0036154800,0.0000097299
95.4542995402,1.0451511361,0.4958872006,-0.0025971810,-0.0036385549,0.0000099922
95.4620270369,1.0451307987,0.4958589951,-0.0026663998,-0.0036614706,0.0000102580
95.4697198954,1.0451100228,0.4958307406,-0.0027348559,-0.0036841354,0.0000105261
95.4774132986,1.0450887206,0.4958023104,-0.0028028596,-0.0037066523,0.0000107976
95.4850948268,1.0450669310,0.4957737518,-0.0028702965,-0.0037289834,0.0000110720
95.4927627667,1.0450446652,0.4957450732,-0.0029371484,-0.0037511228,0.0000113489
95.5004165409,1.0450219310,0.4957162788,-0.0030034077,-0.0037730681,0.0000116283
95.5080586108,1.0449987275,0.4956873616,-0.0030690932,-0.0037948257,0.0000119100
95.5156885428,1.0449750619,0.4956583249,-0.0031341987,-0.0038163935,0.0000121940
95.5233084306,1.0449509334,0.4956291629,-0.0031987396,-0.0038377768,0.0000124802
95.5309179307,1.0449263489,0.4955998785,-0.0032627109,-0.0038589739,0.0000127685
95.5385389936,1.0449012410,0.4955703887,-0.0033262928,-0.0038800448,0.0000130595
95.5461566452,1.0448756619,0.4955407521,-0.0033893559,-0.0039009465,0.0000133526
95.5537693398,1.0448496215,0.4955109764,-0.0034518845,-0.0039216740,0.0000136475
95.5613756603,1.0448231293,0.4954810687,-0.0035138648,-0.0039422228,0.0000139442
95.5689754969,1.0447961908,0.4954510309,-0.0035752938,-0.0039625921,0.0000142424
95.5765695426,1.0447688083,0.4954208620,-0.0036361755,-0.0039827831,0.0000145422
95.5841602926,1.0447409777,0.4953905536,-0.0036965280,-0.0040028019,0.0000148434
95.5917692039,1.0447126225,0.4953600208,-0.0037565177,-0.0040227039,0.0000151468
95.5993802372,1.0446838048,0.4953293287,-0.0038160138,-0.0040424458,0.0000154517
95.6069903267,1.0446545399,0.4952984907,-0.0038749900,-0.0040620189,0.0000157578
95.6145988057,1.0446248344,0.4952675110,-0.0039334394,-0.0040814210,0.0000160650
95.6222065355,1.0445946892,0.4952363874,-0.0039913669,-0.0041006537,0.0000163732
95.6298154552,1.0445641004,0.4952051132,-0.0040487856,-0.0041197216,0.0000166824
95.6374450402,1.0445329919,0.4951736090,-0.0041058388,-0.0041386723,0.0000169933
95.6450623281,1.0445015013,0.4951420121,-0.0041622777,-0.0041574233,0.0000173044
95.6526973867,1.0444695077,0.4951101987,-0.0042183236,-0.0041760480,0.0000176168
95.6603396586,1.0444370575,0.4950782135,-0.0042738954,-0.0041945197,0.0000179301
95.6679883122,1.0444041569,0.4950460609,-0.0043289848,-0.0042128356,0.0000182440
95.6756417359,1.0443708161,0.4950137487,-0.0043835785,-0.0042309915,0.0000185585
95.6833197020,1.0443369506,0.4949811939,-0.0044378140,-0.0042490331,0.0000188742
95.6909897590,1.0443027062,0.4949485350,-0.0044914600,-0.0042668836,0.0000191898
95.6986629749,1.0442680381,0.4949157264,-0.0045445944,-0.0042845690,0.0000195054
95.7063615860,1.0442328475,0.4948826734,-0.0045973682,-0.0043021395,0.0000198221
95.7140541226,1.0441972810,0.4948495120,-0.0046495639,-0.0043195228,0.0000201384
95.7217909878,1.0441611066,0.4948160254,-0.0047015199,-0.0043368317,0.0000204562
95.7295276902,1.0441245331,0.4947824062,-0.0047529331,-0.0043539654,0.0000207737
95.7372723842,1.0440875256,0.4947486203,-0.0048038578,-0.0043709420,0.0000210911
95.7450460164,1.0440499852,0.4947145765,-0.0048544286,-0.0043878063,0.0000214092
95.7528357771,1.0440119748,0.4946803313,-0.0049045584,-0.0044045296,0.0000217273
95.7606394308,1.0439735072,0.4946458951,-0.0049542308,-0.0044211064,0.0000220453
95.7684581264,1.0439345788,0.4946112634,-0.0050034514,-0.0044375386,0.0000223631
95.7762731422,1.0438952862,0.4945765204,-0.0050521027,-0.0044537869,0.0000226800
95.7841186064,1.0438554604,0.4945415150,-0.0051003957,-0.0044699221,0.0000229971
95.7919835526,1.0438151574,0.4945062962,-0.0051482596,-0.0044859205,0.0000233140
95.7998822134,1.0437743050,0.4944708006,-0.0051957773,-0.0045018098,0.0000236312
95.8077842284,1.0437330619,0.4944351650,-0.0052427642,-0.0045175286,0.0000239473
95.8157207322,1.0436912673,0.4943992496,-0.0052894037,-0.0045331380,0.0000242636
95.8236791369,1.0436489878,0.4943631113,-0.0053356184,-0.0045486124,0.0000245793
95.8316594570,1.0436062248,0.4943267506,-0.0053814061,-0.0045639511,0.0000248946
95.8396593360,1.0435629924,0.4942901787,-0.0054267516,-0.0045791491,0.0000252091
95.8476636785,1.0435193751,0.4942534653,-0.0054715696,-0.0045941777,0.0000255223
95.8557055901,1.0434751940,0.4942164592,-0.0055160440,-0.0046090988,0.0000258353
95.8637721736,1.0434305203,0.4941792198,-0.0055601000,-0.0046238874,0.0000261475
95.8718639846,1.0433853521,0.4941417447,-0.0056037387,-0.0046385438,0.0000264590
95.8799808276,1.0433396917,0.4941040353,-0.0056469571,-0.0046530672,0.0000267696
95.8881390195,1.0432934474,0.4940660158,-0.0056898387,-0.0046674857,0.0000270798
95.8963277846,1.0432466804,0.4940277362,-0.0057323231,-0.0046817790,0.0000273893
95.9045612210,1.0431993097,0.4939891305,-0.0057744794,-0.0046959706,0.0000276984
95.9128254369,1.0431514153,0.4939502638,-0.0058162327,-0.0047100354,0.0000280065
95.9210853592,1.0431032032,0.4939113018,-0.0058574070,-0.0047239140,0.0000283123
95.9294046928,1.0430543029,0.4938719445,-0.0058983185,-0.0047377131,0.0000286180
95.9377592564,1.0430048554,0.4938323057,-0.0059388428,-0.0047513909,0.0000289228
95.9461460420,1.0429548789,0.4937923998,-0.0059789631,-0.0047649418,0.0000292263
95.9545653206,1.0429043728,0.4937522258,-0.0060186786,-0.0047783656,0.0000295286
95.9630193744,1.0428533240,0.4937117729,-0.0060579981,-0.0047916653,0.0000298297
95.9715241864,1.0428016356,0.4936709644,-0.0060969921,-0.0048048650,0.0000301300
95.9800490580,1.0427494949,0.4936299478,-0.0061355179,-0.0048179163,0.0000304284
95.9886256679,1.0426967088,0.4935885708,-0.0061737164,-0.0048308671,0.0000307260
95.9972405812,1.0426433595,0.4935468979,-0.0062115243,-0.0048436961,0.0000310222
96.0058951319,1.0425894392,0.4935049228,-0.0062489451,-0.0048564045,0.0000313170
96.0145892439,1.0425349488,0.4934626458,-0.0062859762,-0.0048689915,0.0000316103
96.0233404617,1.0424797778,0.4934199814,-0.0063226885,-0.0048814813,0.0000319026
96.0321200741,1.0424241074,0.4933770695,-0.0063589591,-0.0048938323,0.0000321930
96.0409561881,1.0423677597,0.4933337728,-0.0063949018,-0.0049060832,0.0000324822
96.0498376086,1.0423108055,0.4932901458,-0.0064304673,-0.0049182173,0.0000327699
96.0587638773,1.0422532480,0.4932461907,-0.0064656513,-0.0049302334,0.0000330559
96.0677374544,1.0421950714,0.4932018954,-0.0065004612,-0.0049421340,0.0000333403
96.0767587013,1.0421362734,0.4931572579,-0.0065348957,-0.0049539187,0.0000336231
96.0858295178,1.0420768416,0.4931122687,-0.0065689595,-0.0049655894,0.0000339042
96.0949500126,1.0420167754,0.4930669272,-0.0066026505,-0.0049771452,0.0000341835
96.1041378873,1.0419559573,0.4930211451,-0.0066360300,-0.0049886075,0.0000344615
96.1133786828,1.0418944822,0.4929749938,-0.0066690415,-0.0049999570,0.0000347378
96.1226579287,1.0418324468,0.4929285458,-0.0067016319,-0.0050111754,0.0000350119
96.1320068013,1.0417696428,0.4928816448,-0.0067339081,-0.0050222997,0.0000352845
96.1414290434,1.0417060433,0.4928342713,-0.0067658775,-0.0050333326,0.0000355558
96.1509108147,1.0416417405,0.4927864945,-0.0067974888,-0.0050442566,0.0000358252
96.1604526025,1.0415767307,0.4927383115,-0.0068287406,-0.0050550712,0.0000360927
96.1700686264,1.0415109162,0.4926896502,-0.0068596754,-0.0050657914,0.0000363587
96.1797492318,1.0414443619,0.4926405587,-0.0068902579,-0.0050764051,0.0000366228
96.1894943093,1.0413770681,0.4925910374,-0.0069204846,-0.0050869111,0.0000368849
96.1993179362,1.0413089365,0.4925410142,-0.0069503950,-0.0050973235,0.0000371453
96.2092111535,1.0412400280,0.4924905342,-0.0069799575,-0.0051076313,0.0000374039
96.2191731155,1.0411703480,0.4924396012,-0.0070091662,-0.0051178327,0.0000376603
96.2292082826,1.0410998645,0.4923881920,-0.0070380311,-0.0051279311,0.0000379148
96.2393166830,1.0410285767,0.4923363062,-0.0070665485,-0.0051379257,0.0000381672
96.2495129944,1.0409563797,0.4922838677,-0.0070947556,-0.0051478295,0.0000384179
96.2597862756,1.0408833497,0.4922309321,-0.0071226176,-0.0051576305,0.0000386664
96.2701389230,1.0408094688,0.4921774866,-0.0071501374,-0.0051673299,0.0000389129
96.2805850347,1.0407346351,0.4921234577,-0.0071773479,-0.0051769395,0.0000391575
96.2911158950,1.0406589094,0.4920688899,-0.0072042218,-0.0051864498,0.0000394000
96.3017327251,1.0405822821,0.4920137761,-0.0072307582,-0.0051958608,0.0000396404
96.3124477367,1.0405046634,0.4919580523,-0.0072569830,-0.0052051818,0.0000398789
96.3232454980,1.0404261641,0.4919017981,-0.0072828543,-0.0052143981,0.0000401150
96.3341545755,1.0403465748,0.4918448638,-0.0073084359,-0.0052235327,0.0000403493
96.3451618675,1.0402659892,0.4917873170,-0.0073336913,-0.0052325728,0.0000405814
96.3562755052,1.0401843461,0.4917291141,-0.0073586342,-0.0052415236,0.0000408115
96.3674845897,1.0401017242,0.4916703117,-0.0073832356,-0.0052503749,0.0000410393
96.3788064992,1.0400179938,0.4916108176,-0.0074075292,-0.0052591390,0.0000412650
96.3902434558,1.0399331365,0.4915506193,-0.0074315139,-0.0052678159,0.0000414886
96.4017927275,1.0398471708,0.4914897301,-0.0074551788,-0.0052764018,0.0000417101
96.4134613569,1.0397600422,0.4914281120,-0.0074785330,-0.0052849004,0.0000419293
96.4252497492,1.0396717460,0.4913657618,-0.0075015718,-0.0052933103,0.0000421464
96.4371641844,1.0395822331,0.4913026452,-0.0075243020,-0.0053016342,0.0000423612
96.4492056102,1.0394914942,0.4912387562,-0.0075467199,-0.0053098711,0.0000425739
96.4613787154,1.0393994921,0.4911740688,-0.0075688284,-0.0053180225,0.0000427843
96.4736854017,1.0393062102,0.4911085718,-0.0075906254,-0.0053260878,0.0000429924
96.4861324640,1.0392115949,0.4910422278,-0.0076121169,-0.0053340697,0.0000431983
96.4987206297,1.0391156384,0.4909750317,-0.0076332984,-0.0053419668,0.0000434019
96.5114520638,1.0390183221,0.4909069709,-0.0076541679,-0.0053497788,0.0000436032
96.5243317820,1.0389196056,0.4908380173,-0.0076747277,-0.0053575070,0.0000438022
96.5373721895,1.0388193913,0.4907681032,-0.0076949913,-0.0053651568,0.0000439989
96.5505697332,1.0387177041,0.4906972461,-0.0077149469,-0.0053727241,0.0000441933
96.5639141794,1.0386146208,0.4906255000,-0.0077345737,-0.0053802016,0.0000443851
96.5774198434,1.0385100292,0.4905527867,-0.0077538879,-0.0053875957,0.0000445745
96.5910928167,1.0384038800,0.4904790721,-0.0077728925,-0.0053949081,0.0000447614
96.6049361350,1.0382961473,0.4904043384,-0.0077915861,-0.0054021386,0.0000449460
96.6189544951,1.0381867926,0.4903285590,-0.0078099694,-0.0054092878,0.0000451280
96.6331249562,1.0380759933,0.4902518567,-0.0078280081,-0.0054163430,0.0000453072
96.6474751910,1.0379635317,0.4901740806,-0.0078457336,-0.0054233166,0.0000454839
96.6619767597,1.0378496296,0.4900953840,-0.0078631075,-0.0054301939,0.0000456577
96.6766572602,1.0377340694,0.4900156159,-0.0078801598,-0.0054369871,0.0000458289
96.6914857502,1.0376170942,0.4899349438,-0.0078968525,-0.0054436812,0.0000459970
96.7064910809,1.0374984758,0.4898532098,-0.0079132165,-0.0054502888,0.0000461623
96.7216401365,1.0373784763,0.4897705936,-0.0079292146,-0.0054567950,0.0000463245
96.7370068968,1.0372565086,0.4896866906,-0.0079449222,-0.0054632309,0.0000464843
96.7524727955,1.0371335143,0.4896021478,-0.0079602183,-0.0054695468,0.0000466405
96.7680820568,1.0370091439,0.4895167235,-0.0079751507,-0.0054757622,0.0000467935
96.7837866198,1.0368837830,0.4894306810,-0.0079896777,-0.0054818593,0.0000469429
96.7996748366,1.0367567278,0.4893435360,-0.0080038839,-0.0054878733,0.0000470895
96.8156662331,1.0366286234,0.4892557299,-0.0080177000,-0.0054937748,0.0000472325
96.8317662016,1.0364994299,0.4891672335,-0.0080311369,-0.0054995676,0.0000473722
96.8479619235,1.0363692535,0.4890781178,-0.0080441906,-0.0055052494,0.0000475084
96.8642382250,1.0362382201,0.4889884672,-0.0080568567,-0.0055108173,0.0000476410
96.8806527634,1.0361058687,0.4888979645,-0.0080691863,-0.0055162930,0.0000477706
96.8970846964,1.0359731780,0.4888072771,-0.0080810972,-0.0055216390,0.0000478963
96.9137442760,1.0358384527,0.4887152447,-0.0080927473,-0.0055269254,0.0000480197
96.9304069233,1.0357035119,0.4886231083,-0.0081039851,-0.0055320829,0.0000481393
96.9471091735,1.0355680658,0.4885306678,-0.0081148482,-0.0055371267,0.0000482553
96.9639483190,1.0354313293,0.4884373854,-0.0081254075,-0.0055420887,0.0000483685
96.9808512554,1.0352938991,0.4883436665,-0.0081356240,-0.0055469495,0.0000484785
96.9978293835,1.0351556870,0.4882494491,-0.0081455135,-0.0055517154,0.0000485855
97.0148898692,1.0350166384,0.4881546941,-0.0081550882,-0.0055563907,0.0000486895
97.0320361728,1.0348767288,0.4880593831,-0.0081643579,-0.0055609790,0.0000487906
97.0492686367,1.0347359590,0.4879635147,-0.0081733301,-0.0055654827,0.0000488890
97.0665014247,1.0345950348,0.4878675679,-0.0081819702,-0.0055698825,0.0000489841
97.0838132276,1.0344533174,0.4877711057,-0.0081903273,-0.0055742016,0.0000490766
97.1012045067,1.0343108064,0.4876741261,-0.0081984091,-0.0055784426,0.0000491665
97.1187533914,1.0341668642,0.4875761938,-0.0082062572,-0.0055826260,0.0000492542
97.1363574076,1.0340223340,0.4874778810,-0.0082138317,-0.0055867294,0.0000493393
97.1540138417,1.0338772421,0.4873792036,-0.0082211398,-0.0055907548,0.0000494218
97.1717982726,1.0337309704,0.4872797398,-0.0082282194,-0.0055947216,0.0000495023
97.1895298782,1.0335850103,0.4871805019,-0.0082350072,-0.0055985921,0.0000495798
97.2074723990,1.0334371939,0.4870800146,-0.0082416110,-0.0056024260,0.0000496557
97.2255152475,1.0332884338,0.4869788967,-0.0082479935,-0.0056062009,0.0000497294
97.2436463980,1.0331388319,0.4868772160,-0.0082541563,-0.0056099160,0.0000498011
97.2618546761,1.0329884835,0.4867750357,-0.0082601020,-0.0056135711,0.0000498707
97.2801301673,1.0328374733,0.4866724120,-0.0082658340,-0.0056171664,0.0000499383
97.2985578456,1.0326851017,0.4865688678,-0.0082713841,-0.0056207201,0.0000500041
97.3170361852,1.0325322105,0.4864649738,-0.0082767269,-0.0056242143,0.0000500680
97.3356458326,1.0323781352,0.4863602770,-0.0082818915,-0.0056276661,0.0000501302
97.3543748031,1.0322229769,0.4862548445,-0.0082868788,-0.0056310746,0.0000501907
97.3732192165,1.0320667698,0.4861486984,-0.0082916925,-0.0056344406,0.0000502495
97.3922510313,1.0319089192,0.4860414329,-0.0082963544,-0.0056377780,0.0000503070
97.4112775934,1.0317510253,0.4859341342,-0.0083008226,-0.0056410547,0.0000503626
97.4304869202,1.0315915302,0.4858257420,-0.0083051466,-0.0056443048,0.0000504168
97.4498709680,1.0314305021,0.4857163012,-0.0083093272,-0.0056475278,0.0000504697
